,w_tqqq,w_spy,w_cash
2019-01-02,0.0,0.0,1.0
2019-01-03,0.3860068310856166,0.0,0.6139931689143834
2019-01-04,0.0,0.0,1.0
2019-01-07,0.35597651366029165,0.0,0.6440234863397083
2019-01-08,0.29969021716406335,0.0,0.7003097828359367
2019-01-09,0.2521370168053895,0.0,0.7478629831946105
2019-01-10,0.25617718087704433,0.0,0.7438228191229557
2019-01-11,0.20096875752903784,0.0,0.7990312424709622
2019-01-14,0.19992084121047646,0.0,0.8000791587895236
2019-01-15,0.25775066292670945,0.0,0.7422493370732905
2019-01-16,0.19903070177949156,0.0,0.8009692982205084
2019-01-17,0.20529801277041196,0.0,0.794701987229588
2019-01-18,0.1505413550030968,0.0,0.8494586449969033
2019-01-22,0.1453978536211644,0.0,0.8546021463788356
2019-01-23,0.19820787032187306,0.0,0.801792129678127
2019-01-24,0.20149184718276514,0.0,0.7985081528172349
2019-01-25,0.20180342657860662,0.0,0.7981965734213934
2019-01-28,0.20037184212560646,0.0,0.7996281578743936
2019-01-29,0.24431354569757602,0.0,0.7556864543024241
2019-01-30,0.3082909220049222,0.0,0.6917090779950779
2019-01-31,0.20413391338465456,0.0,0.7958660866153455
2019-02-01,0.20024161779241825,0.0,0.7997583822075819
2019-02-04,0.20560707500712921,0.0,0.7943929249928708
2019-02-05,0.20332702676293052,0.0,0.7966729732370694
2019-02-06,0.14873549577880904,0.0,0.8512645042211909
2019-02-07,0.1977111238048334,0.0,0.8022888761951666
2019-02-08,0.2561835558859677,0.0,0.7438164441140324
2019-02-11,0.24743999819551576,0.0,0.7525600018044842
2019-02-12,0.2539912119467448,0.0,0.7460087880532553
2019-02-13,0.19806995645523848,0.0,0.8019300435447615
2019-02-14,0.2024238383841602,0.0,0.7975761616158398
2019-02-15,0.24821393298347358,0.0,0.7517860670165265
2019-02-19,0.20247817656217654,0.0,0.7975218234378234
2019-02-20,0.19949224532541834,0.0,0.8005077546745817
2019-02-21,0.24943561789742758,0.0,0.7505643821025724
2019-02-22,0.25276146078493933,0.0,0.7472385392150607
2019-02-25,0.24764936451232988,0.0,0.7523506354876701
2019-02-26,0.25205479958254073,0.0,0.7479452004174594
2019-02-27,0.25194995865867575,0.0,0.7480500413413242
2019-02-28,0.2504784845701889,0.0,0.749521515429811
2019-03-01,0.24978409860214643,0.0,0.7502159013978535
2019-03-04,0.24680063923751472,0.0,0.7531993607624853
2019-03-05,0.25007186137396825,0.0,0.7499281386260317
2019-03-06,0.24629121931944767,0.0,0.7537087806805524
2019-03-07,0.29396371979083286,0.0,0.7060362802091671
2019-03-08,0.30614787197473103,0.0,0.6938521280252691
2019-03-11,0.31035918045850236,0.0,0.6896408195414976
2019-03-12,0.25156427268437925,0.0,0.7484357273156207
2019-03-13,0.2512162429644923,0.0,0.7487837570355078
2019-03-14,0.24882455925115174,0.0,0.7511754407488483
2019-03-15,0.2524298394234399,0.0,0.7475701605765601
2019-03-18,0.25152075238832833,0.0,0.7484792476116717
2019-03-19,0.1995469672407916,0.0,0.8004530327592084
2019-03-20,0.20186962179979126,0.0,0.7981303782002087
2019-03-21,0.20888049021124125,0.0,0.7911195097887588
2019-03-22,0.14318859165783066,0.0,0.8568114083421694
2019-03-25,0.2511560436481738,0.0,0.7488439563518261
2019-03-26,0.24824294261601199,0.0,0.7517570573839881
2019-03-27,0.24555144934083553,0.0,0.7544485506591645
2019-03-28,0.2997727712578924,0.0,0.7002272287421076
2019-03-29,0.3001112262500092,0.0,0.6998887737499908
2019-04-01,0.2518927247526766,0.0,0.7481072752473235
2019-04-02,0.20121662929535358,0.0,0.7987833707046464
2019-04-03,0.20007927533832584,0.0,0.7999207246616742
2019-04-04,0.19973579316631265,0.0,0.8002642068336874
2019-04-05,0.2008637843433833,0.0,0.7991362156566167
2019-04-08,0.202064070243153,0.0,0.797935929756847
2019-04-09,0.19986933712001162,0.0,0.8001306628799884
2019-04-10,0.2521901400100356,0.0,0.7478098599899645
2019-04-11,0.24789105577608747,0.0,0.7521089442239125
2019-04-12,0.24990999286169233,0.0,0.7500900071383078
2019-04-15,0.25015003971983063,0.0,0.7498499602801694
2019-04-16,0.24994061151719274,0.0,0.7500593884828072
2019-04-17,0.24824792977594443,0.0,0.7517520702240555
2019-04-18,0.24964870390972516,0.0,0.7503512960902748
2019-04-22,0.25398700073770347,0.0,0.7460129992622966
2019-04-23,0.25555384414980115,0.0,0.7444461558501989
2019-04-24,0.1980878507806213,0.0,0.8019121492193786
2019-04-25,0.1982728126001355,0.0,0.8017271873998645
2019-04-26,0.2011240015213175,0.0,0.7988759984786825
2019-04-29,0.2510578202580724,0.0,0.7489421797419277
2019-04-30,0.2502555842870004,0.0,0.7497444157129997
2019-05-01,0.24441618319909084,0.0,0.7555838168009091
2019-05-02,0.29735500215490795,0.0,0.7026449978450922
2019-05-03,0.3045111097722254,0.0,0.6954888902277746
2019-05-06,0.2589254336321203,0.0,0.7410745663678797
2019-05-07,0.244973153579896,0.0,0.7550268464201041
2019-05-08,0.350294038849245,0.0,0.649705961150755
2019-05-09,0.3538096858353747,0.0,0.6461903141646254
2019-05-10,0.3533812150330644,0.0,0.6466187849669357
2019-05-13,0.3432440657611394,0.0,0.6567559342388606
2019-05-14,0.4540636130146805,0.0,0.5459363869853195
2019-05-15,0.4144847987882752,0.0,0.5855152012117248
2019-05-16,0.40695570413808135,0.0,0.5930442958619186
2019-05-17,0.3498067887978664,0.0,0.6501932112021337
2019-05-20,0.3480167522545887,0.0,0.6519832477454112
2019-05-21,0.40125457077370796,0.0,0.598745429226292
2019-05-22,0.4010162941335347,0.0,0.5989837058664654
2019-05-23,0.3968335356486437,0.0,0.6031664643513563
2019-05-24,0.39556580698159516,0.0,0.6044341930184047
2019-05-28,0.3952989813018649,0.0,0.6047010186981351
2019-05-29,0.39839540500301435,0.0,0.6016045949969856
2019-05-30,0.4010489888565486,0.0,0.5989510111434515
2019-05-31,0.39691761606097753,0.0,0.6030823839390224
2019-06-03,0.0,0.44933395308805124,0.5506660469119489
2019-06-04,0.0,0.4530287539450095,0.5469712460549905
2019-06-05,0.0,0.40053507009651973,0.5994649299034803
2019-06-06,0.0,0.3512103519586613,0.6487896480413388
2019-06-07,0.0,0.35136564253601255,0.6486343574639875
2019-06-10,0.3031344393364363,0.0,0.6968655606635636
2019-06-11,0.24490821370400004,0.0,0.7550917862959999
2019-06-12,0.2484431774171243,0.0,0.7515568225828757
2019-06-13,0.25083769541617373,0.0,0.7491623045838263
2019-06-14,0.2505216479007632,0.0,0.7494783520992367
2019-06-17,0.25222436689513156,0.0,0.7477756331048685
2019-06-18,0.25144782073257477,0.0,0.7485521792674252
2019-06-19,0.20106472727582525,0.0,0.7989352727241747
2019-06-20,0.1978855758748289,0.0,0.8021144241251711
2019-06-21,0.15008054252132555,0.0,0.8499194574786745
2019-06-24,0.14927871657411257,0.0,0.8507212834258874
2019-06-25,0.19209743898463022,0.0,0.8079025610153697
2019-06-26,0.24886506867812339,0.0,0.7511349313218766
2019-06-27,0.25,0.0,0.75
2019-06-28,0.2493641786204166,0.0,0.7506358213795834
2019-07-01,0.24691500506470584,0.0,0.7530849949352941
2019-07-02,0.20211409527067462,0.0,0.7978859047293254
2019-07-03,0.20251119693259875,0.0,0.7974888030674013
2019-07-05,0.20227955231688463,0.0,0.7977204476831153
2019-07-08,0.1996046730000137,0.0,0.8003953269999863
2019-07-09,0.25564085681959103,0.0,0.744359143180409
2019-07-10,0.2520713532020862,0.0,0.7479286467979138
2019-07-11,0.1987958868639456,0.0,0.8012041131360544
2019-07-12,0.25260011835494006,0.0,0.74739988164506
2019-07-15,0.20025514044038575,0.0,0.7997448595596143
2019-07-16,0.19822992888797275,0.0,0.8017700711120272
2019-07-17,0.2471264343585824,0.0,0.7528735656414177
2019-07-18,0.25361393177343944,0.0,0.7463860682265606
2019-07-19,0.24183343361695367,0.0,0.7581665663830464
2019-07-22,0.30331305904760575,0.0,0.6966869409523943
2019-07-23,0.2504930045403005,0.0,0.7495069954596996
2019-07-24,0.2560587969568094,0.0,0.7439412030431907
2019-07-25,0.24649547219036286,0.0,0.7535045278096372
2019-07-26,0.3023255711882312,0.0,0.6976744288117689
2019-07-29,0.24854994381208978,0.0,0.7514500561879103
2019-07-30,0.25184776110442325,0.0,0.7481522388955767
2019-07-31,0.2894075075662567,0.0,0.7105924924337432
2019-08-01,0.34555501702801866,0.0,0.6544449829719814
2019-08-02,0.34462844371749507,0.0,0.6553715562825049
2019-08-05,0.38860360060997057,0.0,0.6113963993900295
2019-08-06,0.0,0.0,1.0
2019-08-07,0.0,0.45308935923280724,0.5469106407671929
2019-08-08,0.0,0.40329647694559473,0.5967035230544053
2019-08-09,0.0,0.34925268589319197,0.650747314106808
2019-08-12,0.0,0.34851374481991615,0.6514862551800839
2019-08-13,0.41580847352815326,0.0,0.5841915264718468
2019-08-14,0.34008169793984805,0.0,0.6599183020601519
2019-08-15,0.3977561279025022,0.0,0.6022438720974977
2019-08-16,0.40490250939189787,0.0,0.5950974906081021
2019-08-19,0.35096082938127005,0.0,0.64903917061873
2019-08-20,0.2967361936775079,0.0,0.7032638063224922
2019-08-21,0.34988995844246806,0.0,0.6501100415575319
2019-08-22,0.2967521619270381,0.0,0.7032478380729619
2019-08-23,0.2844708801576207,0.0,0.7155291198423794
2019-08-26,0.4022872953344898,0.0,0.5977127046655101
2019-08-27,0.343954410000519,0.0,0.656045589999481
2019-08-28,0.35458828782827084,0.0,0.6454117121717291
2019-08-29,0.3017335315036188,0.0,0.6982664684963812
2019-08-30,0.2456446806721904,0.0,0.7543553193278096
2019-09-03,0.2980108878693293,0.0,0.7019891121306707
2019-09-04,0.30284036441690515,0.0,0.6971596355830948
2019-09-05,0.25401195891962447,0.0,0.7459880410803755
2019-09-06,0.198888210118335,0.0,0.8011117898816651
2019-09-09,0.24716106743331132,0.0,0.7528389325666888
2019-09-10,0.25154590277115507,0.0,0.7484540972288449
2019-09-11,0.25415333684702435,0.0,0.7458466631529758
2019-09-12,0.1990347055066301,0.0,0.8009652944933698
2019-09-13,0.19897586396943398,0.0,0.801024136030566
2019-09-16,0.25114100518276505,0.0,0.748858994817235
2019-09-17,0.25252604253351185,0.0,0.7474739574664881
2019-09-18,0.2509527711791983,0.0,0.7490472288208018
2019-09-19,0.24985692155982706,0.0,0.7501430784401729
2019-09-20,0.24326811298562437,0.0,0.7567318870143757
2019-09-23,0.3006630906358534,0.0,0.6993369093641466
2019-09-24,0.2887931124307829,0.0,0.7112068875692171
2019-09-25,0.3579881653410615,0.0,0.6420118346589385
2019-09-26,0.2985239191080154,0.0,0.7014760808919847
2019-09-27,0.29143606007314277,0.0,0.7085639399268573
2019-09-30,0.35384389223364504,0.0,0.6461561077663549
2019-10-01,0.34194323841729163,0.0,0.6580567615827083
2019-10-02,0.342699766590646,0.0,0.657300233409354
2019-10-03,0.40797396626872345,0.0,0.5920260337312766
2019-10-04,0.3564505799296981,0.0,0.6435494200703019
2019-10-07,0.29996548550520974,0.0,0.7000345144947904
2019-10-08,0.3439943235673021,0.0,0.6560056764326979
2019-10-09,0.35091482445395217,0.0,0.6490851755460478
2019-10-10,0.354904248346238,0.0,0.645095751653762
2019-10-11,0.30073001066488947,0.0,0.6992699893351105
2019-10-14,0.2507699547597025,0.0,0.7492300452402976
2019-10-15,0.25534551144190476,0.0,0.7446544885580952
2019-10-16,0.25060323762289355,0.0,0.7493967623771065
2019-10-17,0.24807952911499276,0.0,0.7519204708850071
2019-10-18,0.24531339561202345,0.0,0.7546866043879765
2019-10-21,0.2518694679245498,0.0,0.7481305320754501
2019-10-22,0.2437319644554388,0.0,0.7562680355445612
2019-10-23,0.25220079035979315,0.0,0.7477992096402069
2019-10-24,0.2512503641321565,0.0,0.7487496358678435
2019-10-25,0.25719594625091746,0.0,0.7428040537490825
2019-10-28,0.20238612057761673,0.0,0.7976138794223833
2019-10-29,0.19706764204065771,0.0,0.8029323579593423
2019-10-30,0.2516354079883666,0.0,0.7483645920116334
2019-10-31,0.19889773345631648,0.0,0.8011022665436835
2019-11-01,0.25255500115347895,0.0,0.747444998846521
2019-11-04,0.1996252245003133,0.0,0.8003747754996866
2019-11-05,0.1994719663959998,0.0,0.8005280336040002
2019-11-06,0.1993803108766733,0.0,0.8006196891233267
2019-11-07,0.24894847647568566,0.0,0.7510515235243144
2019-11-08,0.20284188106733697,0.0,0.797158118932663
2019-11-11,0.20171602735789315,0.0,0.7982839726421067
2019-11-12,0.2510950400436371,0.0,0.748904959956363
2019-11-13,0.25155859614257214,0.0,0.7484414038574279
2019-11-14,0.2516104772785694,0.0,0.7483895227214307
2019-11-15,0.2502495469999413,0.0,0.7497504530000587
2019-11-18,0.2512212089105588,0.0,0.7487787910894411
2019-11-19,0.24862440010850875,0.0,0.7513755998914913
2019-11-20,0.248079042385737,0.0,0.7519209576142629
2019-11-21,0.24919181111308567,0.0,0.7508081888869144
2019-11-22,0.29898457891206665,0.0,0.7010154210879334
2019-11-25,0.30458240711586854,0.0,0.6954175928841315
2019-11-26,0.2507793212103525,0.0,0.7492206787896475
2019-11-27,0.25242687857251295,0.0,0.747573121427487
2019-11-29,0.2488715276081651,0.0,0.7511284723918349
2019-12-02,0.24392141589852484,0.0,0.7560785841014751
2019-12-03,0.3036119709525578,0.0,0.6963880290474422
2019-12-04,0.29985938211376534,0.0,0.7001406178862347
2019-12-05,0.29891239560683525,0.0,0.7010876043931648
2019-12-06,0.3018300960695792,0.0,0.6981699039304208
2019-12-09,0.24831801565014103,0.0,0.751681984349859
2019-12-10,0.2993951789005847,0.0,0.7006048210994154
2019-12-11,0.301911813763789,0.0,0.6980881862362109
2019-12-12,0.3054569427962639,0.0,0.6945430572037361
2019-12-13,0.2521310890603072,0.0,0.7478689109396929
2019-12-16,0.2516773460505337,0.0,0.7483226539494662
2019-12-17,0.24929539604180617,0.0,0.7507046039581937
2019-12-18,0.24954599445358727,0.0,0.7504540055464127
2019-12-19,0.25331966868244926,0.0,0.7466803313175507
2019-12-20,0.19981221715571695,0.0,0.8001877828442829
2019-12-23,0.19951610922451934,0.0,0.8004838907754808
2019-12-24,0.19979517621373327,0.0,0.8002048237862668
2019-12-26,0.20339960975011176,0.0,0.7966003902498882
2019-12-27,0.19783709890974857,0.0,0.8021629010902513
2019-12-30,0.19694264129918362,0.0,0.8030573587008164
2019-12-31,0.2527376258332069,0.0,0.747262374166793
2020-01-02,0.25447516029006184,0.0,0.7455248397099381
2020-01-03,0.2019747250524269,0.0,0.798025274947573
2020-01-06,0.2581264830119781,0.0,0.7418735169880218
2020-01-07,0.3994670301215542,0.0,0.6005329698784457
2020-01-08,0.25424853489019167,0.0,0.7457514651098083
2020-01-09,0.4002545839937394,0.0,0.5997454160062605
2020-01-10,0.3953601338958839,0.0,0.6046398661041161
2020-01-13,0.4052736174458997,0.0,0.5947263825541004
2020-01-14,0.3978052004391349,0.0,0.6021947995608651
2020-01-15,0.39994988937967446,0.0,0.6000501106203256
2020-01-16,0.4032446375916499,0.0,0.5967553624083501
2020-01-17,0.4004569838044375,0.0,0.5995430161955625
2020-01-21,0.40198071548760494,0.0,0.5980192845123949
2020-01-22,0.3983357989490495,0.0,0.6016642010509504
2020-01-23,0.40269095015825634,0.0,0.5973090498417437
2020-01-24,0.3903546892441856,0.0,0.6096453107558144
2020-01-27,0.5012704795848012,0.0,0.49872952041519875
2020-01-28,0.6059451626964139,0.0,0.39405483730358626
2020-01-29,0.4968113870847632,0.0,0.5031886129152369
2020-01-30,0.5074196332843183,0.0,0.4925803667156817
2020-01-31,0.4843782305890179,0.0,0.5156217694109821
2020-02-03,0.6070159535106909,0.0,0.39298404648930907
2020-02-04,0.6060939519093131,0.0,0.39390604809068686
2020-02-05,0.39392585686723897,0.0,0.6060741431327611
2020-02-06,0.4042731607426239,0.0,0.5957268392573761
2020-02-07,0.400089707920031,0.0,0.5999102920799689
2020-02-10,0.4108949279709249,0.0,0.589105072029075
2020-02-11,0.3962715662342679,0.0,0.603728433765732
2020-02-12,0.4027932067996581,0.0,0.597206793200342
2020-02-13,0.40422091433762486,0.0,0.5957790856623751
2020-02-14,0.40067163331251904,0.0,0.599328366687481
2020-02-18,0.4038434458526726,0.0,0.5961565541473274
2020-02-19,0.4025573267943352,0.0,0.5974426732056648
2020-02-20,0.3946327071944966,0.0,0.6053672928055034
2020-02-21,0.38937097559939765,0.0,0.6106290244006024
2020-02-24,0.5984987527705671,0.0,0.401501247229433
2020-02-25,0.7822277610975673,0.0,0.2177722389024326
2020-02-26,0.44963938826162475,0.0,0.5503606117383751
2020-02-27,0.42979692633647404,0.0,0.570203073663526
2020-02-28,0.0,0.0,1.0
2020-03-02,0.0,0.0,1.0
2020-03-03,0.0,0.44249392482968475,0.5575060751703154
2020-03-04,0.0,0.0,1.0
2020-03-05,0.0,0.39801032765785954,0.6019896723421405
2020-03-06,0.0,0.0,1.0
2020-03-09,0.0,0.0,1.0
2020-03-10,0.0,0.0,1.0
2020-03-11,0.0,0.0,1.0
2020-03-12,0.0,0.0,1.0
2020-03-13,0.0,0.0,1.0
2020-03-16,0.0,0.0,1.0
2020-03-17,0.0,0.0,1.0
2020-03-18,0.0,0.0,1.0
2020-03-19,0.0,0.0,1.0
2020-03-20,0.0,0.0,1.0
2020-03-23,0.0,0.0,1.0
2020-03-24,0.0,0.0,1.0
2020-03-25,0.0,0.0,1.0
2020-03-26,0.0,0.0,1.0
2020-03-27,0.0,0.0,1.0
2020-03-30,0.0,0.0,1.0
2020-03-31,0.0,0.0,1.0
2020-04-01,0.3895267489228367,0.0,0.6104732510771632
2020-04-02,0.0,0.0,1.0
2020-04-03,0.39201551176274135,0.0,0.6079844882372586
2020-04-06,0.42061246400918445,0.0,0.5793875359908155
2020-04-07,0.18631731980931565,0.0,0.8136826801906843
2020-04-08,0.15428555875431127,0.0,0.8457144412456886
2020-04-09,0.09796788416467105,0.0,0.9020321158353289
2020-04-13,0.10426304389598162,0.0,0.8957369561040183
2020-04-14,0.05304350764770729,0.0,0.9469564923522927
2020-04-15,0.050685763867891996,0.0,0.949314236132108
2020-04-16,0.050959300833839594,0.0,0.9490406991661604
2020-04-17,0.04933972532114399,0.0,0.950660274678856
2020-04-20,0.049548026682096645,0.0,0.9504519733179034
2020-04-21,0.04601873476489667,0.0,0.9539812652351033
2020-04-22,0.2038613301344432,0.0,0.7961386698655568
2020-04-23,0.14771528710370826,0.0,0.8522847128962917
2020-04-24,0.15518720497538752,0.0,0.8448127950246126
2020-04-27,0.09891354893997477,0.0,0.9010864510600252
2020-04-28,0.09276552673530279,0.0,0.9072344732646972
2020-04-29,0.2053568651392718,0.0,0.7946431348607281
2020-04-30,0.09918118117177954,0.0,0.9008188188282205
2020-05-01,0.14645225982293053,0.0,0.8535477401770695
2020-05-04,0.2595019113835763,0.0,0.7404980886164237
2020-05-05,0.2503320407875345,0.0,0.7496679592124654
2020-05-06,0.19919390017453048,0.0,0.8008060998254695
2020-05-07,0.2001336211296397,0.0,0.7998663788703603
2020-05-08,0.20268841501324353,0.0,0.7973115849867565
2020-05-11,0.15548298148627834,0.0,0.8445170185137216
2020-05-12,0.14105239009444392,0.0,0.8589476099055561
2020-05-13,0.1928166443820977,0.0,0.8071833556179023
2020-05-14,0.2598448110698534,0.0,0.7401551889301466
